KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000852001,T000852002,T000852003
,,,,,,,住宅に住む一般世帯,持ち家,民営借家
06201,1,山形市,,0,,,99090,60674,32292
062010010,2,山形市,相生町,0,,,326,240,76
062010020,2,山形市,青田,0,,,795,392,379
06201002001,3,山形市,青田１丁目,0,,,153,77,71
06201002002,3,山形市,青田２丁目,0,,,184,83,97
06201002003,3,山形市,青田３丁目,0,,,117,78,38
06201002004,3,山形市,青田４丁目,0,,,150,56,87
06201002005,3,山形市,青田５丁目,0,,,191,98,86
062010030,2,山形市,あかねケ丘,0,,,818,459,293
06201003001,3,山形市,あかねケ丘１丁目,0,,,267,91,129
06201003002,3,山形市,あかねケ丘２丁目,0,,,276,166,93
06201003003,3,山形市,あかねケ丘３丁目,0,,,275,202,71
062010040,2,山形市,あこや町,0,,,1180,399,746
06201004001,3,山形市,あこや町１丁目,0,,,409,166,239
06201004002,3,山形市,あこや町２丁目,0,,,311,79,223
06201004003,3,山形市,あこや町３丁目,0,,,460,154,284
062010050,2,山形市,旭が丘,0,,,232,150,79
062010060,2,山形市,あさひ町,0,,,554,194,353
062010070,2,山形市,あずま町,0,,,430,157,146
062010080,2,山形市,荒楯町,0,,,742,476,247
06201008001,3,山形市,荒楯町１丁目,0,,,329,180,144
06201008002,3,山形市,荒楯町２丁目,0,,,413,296,103
062010090,2,山形市,五十鈴,0,,,858,465,353
06201009001,3,山形市,五十鈴１丁目,0,,,332,100,220
06201009002,3,山形市,五十鈴２丁目,0,,,271,172,86
06201009003,3,山形市,五十鈴３丁目,0,,,255,193,47
062010100,2,山形市,泉町,0,,,508,372,131
062010110,2,山形市,五日町,0,,,552,166,226
062010120,2,山形市,印役町,0,,,971,704,251
06201012001,3,山形市,印役町１丁目,0,,,204,176,25
06201012002,3,山形市,印役町２丁目,0,,,192,119,66
06201012003,3,山形市,印役町３丁目,0,,,148,114,33
06201012004,3,山形市,印役町４丁目,0,,,169,111,56
06201012005,3,山形市,印役町５丁目,0,,,258,184,71
062010130,2,山形市,上町,0,,,1590,854,686
06201013001,3,山形市,上町１丁目,0,,,365,190,166
06201013002,3,山形市,上町２丁目,0,,,261,143,101
06201013003,3,山形市,上町３丁目,0,,,453,267,176
06201013004,3,山形市,上町４丁目,0,,,323,124,190
06201013005,3,山形市,上町５丁目,0,,,188,130,53
062010140,2,山形市,江俣,0,,,1341,884,437
06201014001,3,山形市,江俣１丁目,0,,,213,139,71
06201014002,3,山形市,江俣２丁目,0,,,188,127,58
06201014003,3,山形市,江俣３丁目,0,,,359,219,133
06201014004,3,山形市,江俣４丁目,0,,,427,294,127
06201014005,3,山形市,江俣５丁目,1,,1830,154,105,48
062010150,2,山形市,円応寺町,0,,,443,305,63
062010160,2,山形市,大手町,0,,,200,107,82
062010170,2,山形市,小立,0,,,823,372,433
06201017001,3,山形市,小立１丁目,0,,,122,45,76
06201017002,3,山形市,小立２丁目,0,,,140,69,66
06201017003,3,山形市,小立３丁目,0,,,242,109,125
06201017004,3,山形市,小立４丁目,0,,,319,149,166
062010180,2,山形市,籠田,0,,,582,273,290
06201018001,3,山形市,籠田１丁目,0,,,218,107,106
06201018002,3,山形市,籠田２丁目,0,,,239,112,116
06201018003,3,山形市,籠田３丁目,0,,,125,54,68
062010190,2,山形市,霞城町,0,,,-,-,-
062010200,2,山形市,春日町,0,,,290,115,159
062010210,2,山形市,香澄町,0,,,490,225,212
06201021001,3,山形市,香澄町１丁目,0,,,96,61,32
06201021002,3,山形市,香澄町２丁目,0,,,153,64,45
06201021003,3,山形市,香澄町３丁目,0,,,241,100,135
062010220,2,山形市,北町,0,,,899,441,294
06201022001,3,山形市,北町１丁目,0,,,64,35,28
06201022002,3,山形市,北町２丁目,0,,,103,43,47
06201022003,3,山形市,北町３丁目,0,,,148,108,37
06201022004,3,山形市,北町４丁目,0,,,584,255,182
062010230,2,山形市,北山形,0,,,409,213,183
06201023001,3,山形市,北山形１丁目,0,,,191,109,81
06201023002,3,山形市,北山形２丁目,0,,,218,104,102
062010240,2,山形市,木の実町,0,,,581,374,175
062010250,2,山形市,清住町,0,,,830,409,381
06201025001,3,山形市,清住町１丁目,0,,,307,115,180
06201025002,3,山形市,清住町２丁目,0,,,304,212,75
06201025003,3,山形市,清住町３丁目,0,,,219,82,126
062010260,2,山形市,久保田,0,,,987,540,390
06201026001,3,山形市,久保田１丁目,0,,,214,140,69
06201026002,3,山形市,久保田２丁目,0,,,514,228,240
06201026003,3,山形市,久保田３丁目,0,,,259,172,81
062010270,2,山形市,江南,0,,,1380,976,379
06201027001,3,山形市,江南１丁目,0,,,402,289,102
06201027002,3,山形市,江南２丁目,0,,,290,196,93
06201027003,3,山形市,江南３丁目,0,,,391,309,77
06201027004,3,山形市,江南４丁目,0,,,297,182,107
062010280,2,山形市,小姓町,0,,,402,164,234
062010291,2,山形市,小白川町,0,,,-,-,-
062010292,2,山形市,小白川町,0,,,3442,1411,1571
06201029201,3,山形市,小白川町１丁目,0,,,802,256,519
06201029202,3,山形市,小白川町２丁目,0,,,331,168,140
06201029203,3,山形市,小白川町３丁目,0,,,538,195,280
06201029204,3,山形市,小白川町４丁目,0,,,782,339,417
06201029205,3,山形市,小白川町５丁目,0,,,989,453,215
062010300,2,山形市,寿町,0,,,230,155,69
062010310,2,山形市,小荷駄町,0,,,557,342,202
062010320,2,山形市,幸町,0,,,317,139,156
062010330,2,山形市,肴町,0,,,163,114,46
062010340,2,山形市,桜町,0,,,222,163,48
062010350,2,山形市,下条町,0,,,1499,827,621
06201035001,3,山形市,下条町１丁目,0,,,232,142,85
06201035002,3,山形市,下条町２丁目,0,,,410,198,195
06201035003,3,山形市,下条町３丁目,0,,,396,208,178
06201035004,3,山形市,下条町４丁目,0,,,187,93,86
06201035005,3,山形市,下条町５丁目,0,,,274,186,77
062010360,2,山形市,城南町,0,,,610,258,291
06201036001,3,山形市,城南町１丁目,0,,,216,84,105
06201036002,3,山形市,城南町２丁目,0,,,228,84,126
06201036003,3,山形市,城南町３丁目,0,,,166,90,60
062010370,2,山形市,城北町,0,,,388,248,125
06201037001,3,山形市,城北町１丁目,0,,,273,154,106
06201037002,3,山形市,城北町２丁目,0,,,115,94,19
062010380,2,山形市,城西町,0,,,2332,1384,821
06201038001,3,山形市,城西町１丁目,0,,,318,155,149
06201038002,3,山形市,城西町２丁目,0,,,306,216,81
06201038003,3,山形市,城西町３丁目,0,,,505,334,99
06201038004,3,山形市,城西町４丁目,0,,,605,337,250
06201038005,3,山形市,城西町５丁目,0,,,598,342,242
062010390,2,山形市,末広町,0,,,279,109,18
062010400,2,山形市,鈴川町,0,,,1185,682,368
06201040001,3,山形市,鈴川町１丁目,0,,,161,127,34
06201040002,3,山形市,鈴川町２丁目,0,,,282,160,116
06201040003,3,山形市,鈴川町３丁目,0,,,610,298,186
06201040004,3,山形市,鈴川町４丁目,0,,,132,97,32
062010410,2,山形市,諏訪町,0,,,184,107,68
06201041001,3,山形市,諏訪町１丁目,0,,,124,74,43
06201041002,3,山形市,諏訪町２丁目,0,,,60,33,25
062010421,2,山形市,双月町,0,,,97,67,29
062010422,2,山形市,双月町,0,,,589,425,150
06201042201,3,山形市,双月町１丁目,0,,,180,138,41
06201042202,3,山形市,双月町２丁目,0,,,187,141,43
06201042203,3,山形市,双月町３丁目,0,,,129,78,44
06201042204,3,山形市,双月町４丁目,0,,,93,68,22
062010430,2,山形市,大野目,0,,,690,319,223
06201043001,3,山形市,大野目１丁目,0,,,296,179,109
06201043002,3,山形市,大野目２丁目,0,,,287,111,63
06201043003,3,山形市,大野目３丁目,0,,,80,18,35
06201043004,3,山形市,大野目４丁目,0,,,27,11,16
062010440,2,山形市,千歳,0,,,725,456,259
06201044001,3,山形市,千歳１丁目,0,,,329,202,123
06201044002,3,山形市,千歳２丁目,0,,,396,254,136
062010450,2,山形市,鉄砲町,0,,,935,554,302
06201045001,3,山形市,鉄砲町１丁目,0,,,368,190,142
06201045002,3,山形市,鉄砲町２丁目,0,,,434,252,140
06201045003,3,山形市,鉄砲町３丁目,0,,,133,112,20
062010460,2,山形市,十日町,0,,,1442,818,516
