KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000852001,T000852002,T000852003
,,,,,,,ЏZ‘о‚ЙЏZ‚Ю€к”Кђў‘С,Ћќ‚ї‰Ж,–Ї‰cЋШ‰Ж
29201,1,“Ю—ЗЋs,,0,,,147466,98149,33800
292010010,2,“Ю—ЗЋs,–ы—Ї–Ш’¬,0,,,34,24,10
292010020,2,“Ю—ЗЋs,‰џЏг’¬,0,,,59,30,29
292010030,2,“Ю—ЗЋs,“м”ј“c“Њ’¬,0,,,32,17,15
292010040,2,“Ю—ЗЋs,–k”ј“c“Њ’¬,0,,,14,13,1
292010050,2,“Ю—ЗЋs,ђм‹v•Ы’¬,0,,,78,35,41
292010060,2,“Ю—ЗЋs,ЌЎЏ¬H’¬,0,,,104,58,45
292010070,2,“Ю—ЗЋs,’†Њд–е’¬,0,,,46,21,25
292010080,2,“Ю—ЗЋs,“ЊЌщ–g’¬,0,,,110,36,73
292010090,2,“Ю—ЗЋs,“Њ•п‰i’¬,0,,,97,62,32
292010100,2,“Ю—ЗЋs,ЋGЋi’¬,1,,0230,183,136,34
292010140,2,“Ю—ЗЋs,ЋиЉL’¬,0,,,73,43,29
292010150,2,“Ю—ЗЋs,ђмЏг’¬,0,,,568,342,65
292010230,2,“Ю—ЗЋs,ЋЕ’Т’¬,2,0100,,X,X,X
292010240,2,“Ю—ЗЋs,“Њ”VЌг’¬,0,,,110,101,7
292010270,2,“Ю—ЗЋs,–kЊд–е’¬,0,,,28,26,2
292010280,2,“Ю—ЗЋs,ЌЎЌЭ‰Ж’¬,0,,,48,36,12
292010290,2,“Ю—ЗЋs,Џt“ъ–м’¬,0,,,37,34,2
292010310,2,“Ю—ЗЋs,ђ…–е’¬,0,,,58,42,15
292010320,2,“Ю—ЗЋs,‹»‘P‰@’¬,0,,,12,10,2
292010330,2,“Ю—ЗЋs,”КЋбЋ›’¬,0,,,466,209,70
292010340,2,“Ю—ЗЋs,“Ю—ЗЌг’¬,0,,,229,200,25
292010390,2,“Ю—ЗЋs,’†ѓmђм’¬,0,,,17,17,-
292010400,2,“Ю—ЗЋs,ђВЋR,0,,,1659,1251,13
29201040001,3,“Ю—ЗЋs,ђВЋR‚P’љ–Ъ,0,,,269,126,1
29201040002,3,“Ю—ЗЋs,ђВЋR‚Q’љ–Ъ,0,,,141,139,1
29201040003,3,“Ю—ЗЋs,ђВЋR‚R’љ–Ъ,0,,,244,-,-
29201040004,3,“Ю—ЗЋs,ђВЋR‚S’љ–Ъ,0,,,130,129,-
29201040005,3,“Ю—ЗЋs,ђВЋR‚T’љ–Ъ,0,,,134,132,1
29201040006,3,“Ю—ЗЋs,ђВЋR‚U’љ–Ъ,0,,,190,188,1
29201040007,3,“Ю—ЗЋs,ђВЋR‚V’љ–Ъ,0,,,273,267,4
29201040008,3,“Ю—ЗЋs,ђВЋR‚W’љ–Ъ,0,,,278,270,5
29201040009,3,“Ю—ЗЋs,ђВЋR‚X’љ–Ъ,0,,,-,-,-
292010490,2,“Ю—ЗЋs,ЌІ•Ы‘д,0,,,752,732,17
29201049001,3,“Ю—ЗЋs,ЌІ•Ы‘д‚P’љ–Ъ,0,,,37,37,-
29201049002,3,“Ю—ЗЋs,ЌІ•Ы‘д‚Q’љ–Ъ,0,,,439,424,13
29201049003,3,“Ю—ЗЋs,ЌІ•Ы‘д‚R’љ–Ъ,0,,,276,271,4
292010500,2,“Ю—ЗЋs,ЌІ•Ы‘дђј’¬,0,,,471,180,283
292010520,2,“Ю—ЗЋs,’Я•џ‰@’¬,0,,,24,18,4
292010530,2,“Ю—ЗЋs,•sђRѓP’ТЋq’¬,0,,,22,9,12
292010540,2,“Ю—ЗЋs,’†‰@’¬,0,,,18,16,2
292010550,2,“Ю—ЗЋs,кF’¬,0,,,71,34,36
292010560,2,“Ю—ЗЋs,Њц”[“°’¬,0,,,19,18,1
292010570,2,“Ю—ЗЋs,•џ’q‰@’¬,0,,,42,36,3
292010590,2,“Ю—ЗЋs,Џ\—Ц‰@”Ё’¬,0,,,16,16,-
292010600,2,“Ю—ЗЋs,Џ\—Ц‰@’¬,0,,,23,14,7
292010610,2,“Ю—ЗЋs,ђм”VЏг“Л”І’¬,0,,,29,23,6
292010640,2,“Ю—ЗЋs,ђм”VЏг’¬,0,,,28,11,17
292010650,2,“Ю—ЗЋs,’z’n”V“а’¬,0,,,58,32,26
292010660,2,“Ю—ЗЋs,”[‰@’¬,0,,,24,11,13
292010670,2,“Ю—ЗЋs,–тЋt“°’¬,0,,,44,31,13
292010680,2,“Ю—ЗЋs,”щЌ№–е’¬,0,,,10,10,-
292010690,2,“Ю—ЗЋs,ЋЕ“Л”І’¬,0,,,22,22,-
292010700,2,“Ю—ЗЋs,‹IЋ›’¬,0,,,888,522,312
292010840,2,“Ю—ЗЋs,ђј‹IЋ›’¬,0,,,117,40,76
292010860,2,“Ю—ЗЋs,Ќ‚”Ё’¬,0,,,1273,852,324
292011100,2,“Ю—ЗЋs,”’џ|Ћ›’¬,0,,,517,435,76
292011150,2,“Ю—ЗЋs,“Њ‹IЋ›’¬,0,,,852,227,106
29201115001,3,“Ю—ЗЋs,“Њ‹IЋ›’¬‚P’љ–Ъ,0,,,336,73,-
29201115002,3,“Ю—ЗЋs,“Њ‹IЋ›’¬‚Q’љ–Ъ,0,,,183,95,88
29201115003,3,“Ю—ЗЋs,“Њ‹IЋ›’¬‚R’љ–Ъ,0,,,333,59,18
292011190,2,“Ю—ЗЋs,“м‹IЋ›’¬,0,,,1638,1032,555
29201119001,3,“Ю—ЗЋs,“м‹IЋ›’¬‚P’љ–Ъ,0,,,168,68,93
29201119002,3,“Ю—ЗЋs,“м‹IЋ›’¬‚Q’љ–Ъ,0,,,410,288,119
29201119003,3,“Ю—ЗЋs,“м‹IЋ›’¬‚R’љ–Ъ,0,,,466,252,179
29201119004,3,“Ю—ЗЋs,“м‹IЋ›’¬‚S’љ–Ъ,0,,,239,226,12
29201119005,3,“Ю—ЗЋs,“м‹IЋ›’¬‚T’љ–Ъ,0,,,355,198,152
292011240,2,“Ю—ЗЋs,’†ђV‰®’¬,0,,,30,21,8
292011250,2,“Ю—ЗЋs,ЋЕђV‰®’¬,0,,,12,12,-
